panel_row_id,conference,year,name,researcher_id,citation_count,citation_match_basis,match_confidence,panel_identity_status
conradwatt|OOPSLA1|2025,OOPSLA1,2025,Conrad Watt,conradwatt,0.0,openalex_author_id,YELLOW,automatic_openalex_id
coskuacay1|OOPSLA1|2025,OOPSLA1,2025,Coşku Acay,coskuacay1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
danbarowy|OOPSLA1|2025,OOPSLA1,2025,Dan Barowy,danbarowy,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
davidpichardie|OOPSLA1|2025,OOPSLA1,2025,David Pichardie,davidpichardie,0.0,openalex_author_id,GREEN,automatic_openalex_id
dorrabenkhalifa|OOPSLA1|2025,OOPSLA1,2025,Dorra Ben Khalifa,dorrabenkhalifa,0.0,openalex_author_id,GREEN,automatic_openalex_id
edwardaftandilian|OOPSLA1|2025,OOPSLA1,2025,Eddie Aftandilian,edwardaftandilian,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
eunsukkang|OOPSLA1|2025,OOPSLA1,2025,Eunsuk Kang,eunsukkang,0.0,openalex_author_id,YELLOW,automatic_openalex_id
francoisgauthier|OOPSLA1|2025,OOPSLA1,2025,François Gauthier,francoisgauthier,0.0,openalex_author_id,YELLOW,automatic_openalex_id
gangtan|OOPSLA1|2025,OOPSLA1,2025,Gang (Gary) Tan,gangtan,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
guannanwei|OOPSLA1|2025,OOPSLA1,2025,Guannan Wei,guannanwei,0.0,openalex_author_id,YELLOW,automatic_openalex_id
hanjunkim1|OOPSLA1|2025,OOPSLA1,2025,Hanjun Kim,hanjunkim1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
hidehikomasuhara|OOPSLA1|2025,OOPSLA1,2025,Hidehiko Masuhara,hidehikomasuhara,0.0,openalex_author_id,GREEN,automatic_openalex_id
hoannguyen1|OOPSLA1|2025,OOPSLA1,2025,Hoan Nguyen,hoannguyen1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
jasminblanchette1|OOPSLA1|2025,OOPSLA1,2025,Jasmin Blanchette,jasminblanchette1,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
jiasishen|OOPSLA1|2025,OOPSLA1,2025,Jiasi Shen,jiasishen,0.0,openalex_author_id,YELLOW,automatic_openalex_id
jihyeokpark1|OOPSLA1|2025,OOPSLA1,2025,Jihyeok Park,jihyeokpark1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
jingmeihu1|OOPSLA1|2025,OOPSLA1,2025,Jingmei Hu,jingmeihu1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
juliabelyakova|OOPSLA1|2025,OOPSLA1,2025,Julia Belyakova,juliabelyakova,0.0,openalex_author_id,GREEN,automatic_openalex_id
juneyounglee2|OOPSLA1|2025,OOPSLA1,2025,Juneyoung Lee,juneyounglee2,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
karineevenmendoza|OOPSLA1|2025,OOPSLA1,2025,Karine Even-Mendoza,karineevenmendoza,0.0,openalex_author_id,YELLOW,automatic_openalex_id
matthiashauswirth|OOPSLA1|2025,OOPSLA1,2025,Matthias Hauswirth,matthiashauswirth,0.0,openalex_author_id,GREEN,automatic_openalex_id
michaelmarcozzi1|OOPSLA1|2025,OOPSLA1,2025,Michaël Marcozzi,michaelmarcozzi1,0.0,openalex_author_id,GREEN,automatic_openalex_id
michelechiari|OOPSLA1|2025,OOPSLA1,2025,Michele Chiari,michelechiari,0.0,openalex_author_id,GREEN,automatic_openalex_id
milijanasurbatovich1|OOPSLA1|2025,OOPSLA1,2025,Milijana Surbatovich,milijanasurbatovich1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
nikitakoval|OOPSLA1|2025,OOPSLA1,2025,Nikita Koval,nikitakoval,0.0,openalex_author_id,YELLOW,automatic_openalex_id
ningluo1|OOPSLA1|2025,OOPSLA1,2025,Ning Luo,ningluo1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
pavelparizek|OOPSLA1|2025,OOPSLA1,2025,Pavel Parizek,pavelparizek,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
pinjiahe|OOPSLA1|2025,OOPSLA1,2025,Pinjia He,pinjiahe,0.0,openalex_author_id,GREEN,automatic_openalex_id
rohanbavishi|OOPSLA1|2025,OOPSLA1,2025,Rohan Bavishi,rohanbavishi,0.0,openalex_author_id,GREEN,automatic_openalex_id
shriramkrishnamurthi|OOPSLA1|2025,OOPSLA1,2025,Shriram Krishnamurthi,shriramkrishnamurthi,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sooyoungcha1|OOPSLA1|2025,OOPSLA1,2025,Sooyoung Cha,sooyoungcha1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
stefanmarr|OOPSLA1|2025,OOPSLA1,2025,Stefan Marr,stefanmarr,0.0,openalex_author_id,GREEN,automatic_openalex_id
sukyoungryu|OOPSLA1|2025,OOPSLA1,2025,Sukyoung Ryu,sukyoungryu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tiagocogumbreiro|OOPSLA1|2025,OOPSLA1,2025,Tiago Cogumbreiro,tiagocogumbreiro,0.0,openalex_author_id,GREEN,automatic_openalex_id
tobiaswrigstad|OOPSLA1|2025,OOPSLA1,2025,Tobias Wrigstad,tobiaswrigstad,0.0,openalex_author_id,YELLOW,automatic_openalex_id
xiaoningdu|OOPSLA1|2025,OOPSLA1,2025,Xiaoning Du,xiaoningdu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
yakirvizel|OOPSLA1|2025,OOPSLA1,2025,Yakir Vizel,yakirvizel,0.0,openalex_author_id,GREEN,automatic_openalex_id
yanjuchen|OOPSLA1|2025,OOPSLA1,2025,Yanju Chen,yanjuchen,0.0,openalex_author_id,YELLOW,automatic_openalex_id
cristalopes|OOPSLA2|2022,OOPSLA2,2022,Crista Lopes,cristalopes,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
delphinedemange|OOPSLA2|2022,OOPSLA2,2022,Delphine Demange,delphinedemange,0.0,openalex_author_id,GREEN,automatic_openalex_id
gailkaiser|OOPSLA2|2022,OOPSLA2,2022,Gail Kaiser,gailkaiser,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
hakjoooh|OOPSLA2|2022,OOPSLA2,2022,Hakjoo Oh,hakjoooh,0.0,openalex_author_id,GREEN,automatic_openalex_id
anithagollamudi|OOPSLA2|2023,OOPSLA2,2023,Anitha Gollamudi,anithagollamudi,0.0,openalex_author_id,GREEN,automatic_openalex_id
bernardotoninho|OOPSLA2|2023,OOPSLA2,2023,Bernardo Toninho,bernardotoninho,0.0,openalex_author_id,YELLOW,automatic_openalex_id
burcukulahciogluozkan|OOPSLA2|2023,OOPSLA2,2023,Burcu Kulahcioglu Ozkan,burcukulahciogluozkan,0.0,openalex_author_id,GREEN,automatic_openalex_id
cristalopes|OOPSLA2|2023,OOPSLA2,2023,Crista Lopes,cristalopes,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
elisagonzalezboix|OOPSLA2|2023,OOPSLA2,2023,Elisa Gonzalez Boix,elisagonzalezboix,0.0,openalex_author_id,GREEN,automatic_openalex_id
gowthamkaki|OOPSLA2|2023,OOPSLA2,2023,Gowtham Kaki,gowthamkaki,0.0,openalex_author_id,YELLOW,automatic_openalex_id
hongjinliang|OOPSLA2|2023,OOPSLA2,2023,Hongjin Liang,hongjinliang,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
pavelchuprikov|OOPSLA2|2023,OOPSLA2,2023,Pavel Chuprikov,pavelchuprikov,0.0,openalex_author_id,GREEN,automatic_openalex_id
phitchayamangpophothilimthana|OOPSLA2|2023,OOPSLA2,2023,Phitchaya Mangpo Phothilimthana,phitchayamangpophothilimthana,0.0,openalex_author_id,GREEN,automatic_openalex_id
ragnarmogk|OOPSLA2|2023,OOPSLA2,2023,Ragnar Mogk,ragnarmogk,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sarahnadi|OOPSLA2|2023,OOPSLA2,2023,Sarah Nadi,sarahnadi,0.0,openalex_author_id,YELLOW,automatic_openalex_id
stevenholtzen|OOPSLA2|2023,OOPSLA2,2023,Steven Holtzen,stevenholtzen,0.0,openalex_author_id,GREEN,automatic_openalex_id
tijsvanderstorm|OOPSLA2|2023,OOPSLA2,2023,Tijs van der Storm,tijsvanderstorm,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
ankushdesai1|OOPSLA2|2024,OOPSLA2,2024,Ankush Desai,ankushdesai1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
emmasoderberg|OOPSLA2|2024,OOPSLA2,2024,Emma Söderberg,emmasoderberg,0.0,openalex_author_id,YELLOW,automatic_openalex_id
emmatosch|OOPSLA2|2024,OOPSLA2,2024,Emma Tosch,emmatosch,0.0,openalex_author_id,GREEN,automatic_openalex_id
feihe|OOPSLA2|2024,OOPSLA2,2024,Fei He,feihe,0.0,openalex_author_id,YELLOW,automatic_openalex_id
liyili1|OOPSLA2|2024,OOPSLA2,2024,Liyi Li,liyili1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
maxschaefer|OOPSLA2|2024,OOPSLA2,2024,Max Schaefer,maxschaefer,0.0,openalex_author_id,YELLOW,automatic_openalex_id
pamelazave|OOPSLA2|2024,OOPSLA2,2024,Pamela Zave,pamelazave,0.0,openalex_author_id,GREEN,automatic_openalex_id
santoshpande1|OOPSLA2|2024,OOPSLA2,2024,Santosh Pande,santoshpande1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
seantreichler|OOPSLA2|2024,OOPSLA2,2024,Sean Treichler,seantreichler,0.0,openalex_author_id,GREEN,automatic_openalex_id
shigeruchiba|OOPSLA2|2024,OOPSLA2,2024,Shigeru Chiba,shigeruchiba,0.0,openalex_author_id,YELLOW,automatic_openalex_id
stefanbrunthaler|OOPSLA2|2024,OOPSLA2,2024,Stefan Brunthaler,stefanbrunthaler,0.0,openalex_author_id,GREEN,automatic_openalex_id
thanhvunguyen|OOPSLA2|2024,OOPSLA2,2024,ThanhVu Nguyen,thanhvunguyen,0.0,openalex_author_id,YELLOW,automatic_openalex_id
walterbinder|OOPSLA2|2024,OOPSLA2,2024,Walter Binder,walterbinder,0.0,openalex_author_id,YELLOW,automatic_openalex_id
weile|OOPSLA2|2024,OOPSLA2,2024,Wei Le,weile,0.0,openalex_author_id,YELLOW,automatic_openalex_id
weizhang|OOPSLA2|2024,OOPSLA2,2024,Wei Zhang,weizhang,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
xiaokangqiu|OOPSLA2|2024,OOPSLA2,2024,Xiaokang Qiu,xiaokangqiu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
alejandroaguirre1|OOPSLA2|2025,OOPSLA2,2025,Alejandro Aguirre,alejandroaguirre1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
aravindmachiry|OOPSLA2|2025,OOPSLA2,2025,Aravind Machiry,aravindmachiry,0.0,openalex_author_id,YELLOW,automatic_openalex_id
benjaminchung|OOPSLA2|2025,OOPSLA2,2025,Benjamin Chung,benjaminchung,0.0,openalex_author_id,YELLOW,automatic_openalex_id
charliemurphy1|OOPSLA2|2025,OOPSLA2,2025,Charlie Murphy,charliemurphy1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
chrismartens|OOPSLA2|2025,OOPSLA2,2025,Chris Martens,chrismartens,0.0,openalex_author_id,YELLOW,automatic_openalex_id
coskuacay1|OOPSLA2|2025,OOPSLA2,2025,Coşku Acay,coskuacay1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
danbarowy|OOPSLA2|2025,OOPSLA2,2025,Dan Barowy,danbarowy,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
felixstutz|OOPSLA2|2025,OOPSLA2,2025,Felix Stutz,felixstutz,0.0,openalex_author_id,GREEN,automatic_openalex_id
guillaumebaudart|OOPSLA2|2025,OOPSLA2,2025,Guillaume Baudart,guillaumebaudart,0.0,openalex_author_id,YELLOW,automatic_openalex_id
hidehikomasuhara|OOPSLA2|2025,OOPSLA2,2025,Hidehiko Masuhara,hidehikomasuhara,0.0,openalex_author_id,GREEN,automatic_openalex_id
joannasantos|OOPSLA2|2025,OOPSLA2,2025,Joanna C. S. Santos,joannasantos,0.0,openalex_author_id,GREEN,automatic_openalex_id
kartiknagar1|OOPSLA2|2025,OOPSLA2,2025,Kartik Nagar,kartiknagar1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
pavelparizek|OOPSLA2|2025,OOPSLA2,2025,Pavel Parizek,pavelparizek,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
sooyoungcha1|OOPSLA2|2025,OOPSLA2,2025,Sooyoung Cha,sooyoungcha1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tomokinakamaru|OOPSLA2|2025,OOPSLA2,2025,Tomoki Nakamaru,tomokinakamaru,0.0,openalex_author_id,GREEN,automatic_openalex_id
xiaoningdu|OOPSLA2|2025,OOPSLA2,2025,Xiaoning Du,xiaoningdu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
cezaradragoi|PLDI|2017,PLDI,2017,Cezara Drăgoi,cezaradragoi,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
charlessutton|PLDI|2017,PLDI,2017,Charles Sutton,charlessutton,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
edwardaftandilian|PLDI|2017,PLDI,2017,Eddie Aftandilian,edwardaftandilian,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
franzfranchetti|PLDI|2017,PLDI,2017,Franz Franchetti,franzfranchetti,0.0,openalex_author_id,YELLOW,automatic_openalex_id
josephdevietti|PLDI|2017,PLDI,2017,Joseph Devietti,josephdevietti,0.0,openalex_author_id,GREEN,automatic_openalex_id
junfengyang|PLDI|2017,PLDI,2017,Junfeng Yang,junfengyang,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
madanmusuvathi|PLDI|2017,PLDI,2017,Madan Musuvathi,madanmusuvathi,0.0,openalex_author_id,YELLOW,automatic_openalex_id
marcopistoia|PLDI|2017,PLDI,2017,Marco Pistoia,marcopistoia,0.0,openalex_author_id,YELLOW,automatic_openalex_id
onurmutlu1|PLDI|2017,PLDI,2017,Onur Mutlu,onurmutlu1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
ravichugh|PLDI|2017,PLDI,2017,Ravi Chugh,ravichugh,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sharonshoham|PLDI|2017,PLDI,2017,Sharon Shoham,sharonshoham,0.0,name_only_match,RED,name_only_sensitivity
adamchlipala|PLDI|2018,PLDI,2018,Adam Chlipala,adamchlipala,0.0,openalex_author_id,YELLOW,automatic_openalex_id
deianstefan|PLDI|2018,PLDI,2018,Deian Stefan,deianstefan,0.0,openalex_author_id,YELLOW,automatic_openalex_id
jasonmars|PLDI|2018,PLDI,2018,Jason Mars,jasonmars,0.0,openalex_author_id,GREEN,automatic_openalex_id
joxanjaffar|PLDI|2018,PLDI,2018,Joxan Jaffar,joxanjaffar,0.0,openalex_author_id,GREEN,automatic_openalex_id
kathleenfisher|PLDI|2018,PLDI,2018,Kathleen Fisher,kathleenfisher,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
ryanrnewton|PLDI|2018,PLDI,2018,Ryan R. Newton,ryanrnewton,0.0,name_only_match,RED,name_only_sensitivity
shacharitzhaky|PLDI|2018,PLDI,2018,Shachar Itzhaky,shacharitzhaky,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sukyoungryu|PLDI|2018,PLDI,2018,Sukyoung Ryu,sukyoungryu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tobiaswrigstad|PLDI|2018,PLDI,2018,Tobias Wrigstad,tobiaswrigstad,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tonyhosking|PLDI|2018,PLDI,2018,Tony Hosking,tonyhosking,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
juneandronick|PLDI|2019,PLDI,2019,June Andronick,juneandronick,0.0,openalex_author_id,YELLOW,automatic_openalex_id
liminjia|PLDI|2019,PLDI,2019,Limin Jia,liminjia,0.0,openalex_author_id,YELLOW,automatic_openalex_id
martinrinard|PLDI|2019,PLDI,2019,Martin C. Rinard,martinrinard,0.0,name_only_match,RED,name_only_sensitivity
adriansampson|PLDI|2020,PLDI,2020,Adrian Sampson,adriansampson,0.0,openalex_author_id,GREEN,automatic_openalex_id
alexandrajimborean|PLDI|2020,PLDI,2020,Alexandra Jimborean,alexandrajimborean,0.0,openalex_author_id,YELLOW,automatic_openalex_id
chrisseaton|PLDI|2020,PLDI,2020,Chris Seaton,chrisseaton,0.0,openalex_author_id,YELLOW,automatic_openalex_id
danbarowy|PLDI|2020,PLDI,2020,Dan Barowy,danbarowy,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
johnvilk|PLDI|2020,PLDI,2020,John Vilk,johnvilk,0.0,openalex_author_id,YELLOW,automatic_openalex_id
peterhawkins|PLDI|2020,PLDI,2020,Peter Hawkins,peterhawkins,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sriramkrishnamoorthy|PLDI|2020,PLDI,2020,Sriram Krishnamoorthy,sriramkrishnamoorthy,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
yufeiding|PLDI|2020,PLDI,2020,Yufei Ding,yufeiding,0.0,openalex_author_id,YELLOW,automatic_openalex_id
bengreenman|PLDI|2021,PLDI,2021,Ben Greenman,bengreenman,0.0,openalex_author_id,YELLOW,automatic_openalex_id
benzorn|PLDI|2021,PLDI,2021,Ben Zorn,benzorn,0.0,openalex_author_id,YELLOW,automatic_openalex_id
charliecurtsinger|PLDI|2021,PLDI,2021,Charlie Curtsinger,charliecurtsinger,0.0,openalex_author_id,YELLOW,automatic_openalex_id
gailkaiser|PLDI|2021,PLDI,2021,Gail Kaiser,gailkaiser,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
heathermiller|PLDI|2021,PLDI,2021,Heather Miller,heathermiller,0.0,openalex_author_id,YELLOW,automatic_openalex_id
josesantos|PLDI|2021,PLDI,2021,José Fragoso Santos,josesantos,0.0,openalex_author_id,YELLOW,automatic_openalex_id
julianshun|PLDI|2021,PLDI,2021,Julian Shun,julianshun,0.0,openalex_author_id,YELLOW,automatic_openalex_id
michaelbond|PLDI|2021,PLDI,2021,Michael D. Bond,michaelbond,0.0,openalex_author_id,YELLOW,automatic_openalex_id
nameng|PLDI|2021,PLDI,2021,Na Meng,nameng,0.0,openalex_author_id,YELLOW,automatic_openalex_id
nikosvasilakis|PLDI|2021,PLDI,2021,Nikos Vasilakis,nikosvasilakis,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
roopshasamanta|PLDI|2021,PLDI,2021,Roopsha Samanta,roopshasamanta,0.0,openalex_author_id,GREEN,automatic_openalex_id
saumyadebray|PLDI|2021,PLDI,2021,Saumya Debray,saumyadebray,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sauravmuralidharan|PLDI|2021,PLDI,2021,Saurav Muralidharan,sauravmuralidharan,0.0,openalex_author_id,GREEN,automatic_openalex_id
tingcao|PLDI|2021,PLDI,2021,Ting Cao,tingcao,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
tobiaswrigstad|PLDI|2021,PLDI,2021,Tobias Wrigstad,tobiaswrigstad,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tonyhosking|PLDI|2021,PLDI,2021,Tony Hosking,tonyhosking,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
adityavthakur|PLDI|2022,PLDI,2022,Aditya V. Thakur,adityavthakur,0.0,name_only_match,RED,name_only_sensitivity
anamilanova|PLDI|2022,PLDI,2022,Ana Milanova,anamilanova,0.0,openalex_author_id,GREEN,automatic_openalex_id
chandrakananandi|PLDI|2022,PLDI,2022,Chandrakana Nandi,chandrakananandi,0.0,openalex_author_id,YELLOW,automatic_openalex_id
danfengzhang|PLDI|2022,PLDI,2022,Danfeng Zhang,danfengzhang,0.0,openalex_author_id,YELLOW,automatic_openalex_id
douglea|PLDI|2022,PLDI,2022,Doug Lea,douglea,0.0,openalex_author_id,GREEN,automatic_openalex_id
fanlong|PLDI|2022,PLDI,2022,Fan Long,fanlong,0.0,openalex_author_id,YELLOW,automatic_openalex_id
fraserbrown|PLDI|2022,PLDI,2022,Fraser Brown,fraserbrown,0.0,openalex_author_id,YELLOW,automatic_openalex_id
gabrielrodriguez|PLDI|2022,PLDI,2022,Gabriel Rodríguez,gabrielrodriguez,0.0,openalex_author_id,YELLOW,automatic_openalex_id
huiguan|PLDI|2022,PLDI,2022,Hui Guan,huiguan,0.0,openalex_author_id,YELLOW,automatic_openalex_id
jeevanapriyainala|PLDI|2022,PLDI,2022,Jeevana Priya Inala,jeevanapriyainala,0.0,openalex_author_id,GREEN,automatic_openalex_id
jorgeanavas|PLDI|2022,PLDI,2022,Jorge A. Navas,jorgeanavas,0.0,openalex_author_id,YELLOW,automatic_openalex_id
justingottschlich|PLDI|2022,PLDI,2022,Justin Gottschlich,justingottschlich,0.0,openalex_author_id,YELLOW,automatic_openalex_id
kihongheo|PLDI|2022,PLDI,2022,Kihong Heo,kihongheo,0.0,openalex_author_id,GREEN,automatic_openalex_id
kostasferles|PLDI|2022,PLDI,2022,Kostas Ferles,kostasferles,0.0,openalex_author_id,GREEN,automatic_openalex_id
milindkulkarni|PLDI|2022,PLDI,2022,Milind Kulkarni,milindkulkarni,0.0,openalex_author_id,YELLOW,automatic_openalex_id
nevillegrech|PLDI|2022,PLDI,2022,Neville Grech,nevillegrech,0.0,openalex_author_id,YELLOW,automatic_openalex_id
patricklam|PLDI|2022,PLDI,2022,Patrick Lam,patricklam,0.0,openalex_author_id,YELLOW,automatic_openalex_id
raghuprabhakar|PLDI|2022,PLDI,2022,Raghu Prabhakar,raghuprabhakar,0.0,openalex_author_id,YELLOW,automatic_openalex_id
saeedmaleki|PLDI|2022,PLDI,2022,Saeed Maleki,saeedmaleki,0.0,openalex_author_id,YELLOW,automatic_openalex_id
saraachour|PLDI|2022,PLDI,2022,Sara Achour,saraachour,0.0,openalex_author_id,YELLOW,automatic_openalex_id
shumochu|PLDI|2022,PLDI,2022,Shumo Chu,shumochu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
sukyoungryu|PLDI|2022,PLDI,2022,Sukyoung Ryu,sukyoungryu,0.0,openalex_author_id,YELLOW,automatic_openalex_id
taliaringer|PLDI|2022,PLDI,2022,Talia Ringer,taliaringer,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tejchajed|PLDI|2022,PLDI,2022,Tej Chajed,tejchajed,0.0,openalex_author_id,GREEN,automatic_openalex_id
thomaswahl|PLDI|2022,PLDI,2022,Thomas Wahl,thomaswahl,0.0,openalex_author_id,YELLOW,automatic_openalex_id
tingcao|PLDI|2022,PLDI,2022,Ting Cao,tingcao,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
tonyhosking|PLDI|2022,PLDI,2022,Tony Hosking,tonyhosking,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
vijayaraghavanmurali|PLDI|2022,PLDI,2022,Vijayaraghavan Murali,vijayaraghavanmurali,0.0,openalex_author_id,GREEN,automatic_openalex_id
vineethkashyap|PLDI|2022,PLDI,2022,Vineeth Kashyap,vineethkashyap,0.0,openalex_author_id,GREEN,automatic_openalex_id
xinzhang|PLDI|2022,PLDI,2022,Xin Zhang,xinzhang,0.0,ambiguous_name_match,RED,ambiguous_openalex_ids
abhinavverma1|PLDI|2023,PLDI,2023,Abhinav Verma,abhinavverma1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
alcidesfonseca|PLDI|2023,PLDI,2023,Alcides Fonseca,alcidesfonseca,0.0,openalex_author_id,YELLOW,automatic_openalex_id
alexandrajimborean|PLDI|2023,PLDI,2023,Alexandra Jimborean,alexandrajimborean,0.0,openalex_author_id,YELLOW,automatic_openalex_id
calincascaval|PLDI|2023,PLDI,2023,Calin Cascaval,calincascaval,0.0,openalex_author_id,GREEN,automatic_openalex_id
charithmendis1|PLDI|2023,PLDI,2023,Charith Mendis,charithmendis1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
christosdimoulas1|PLDI|2023,PLDI,2023,Christos Dimoulas,christosdimoulas1,0.0,openalex_author_id,GREEN,automatic_openalex_id
cindyrubiogonzalez|PLDI|2023,PLDI,2023,Cindy Rubio-González,cindyrubiogonzalez,0.0,openalex_author_id,GREEN,automatic_openalex_id
cyrusomar|PLDI|2023,PLDI,2023,Cyrus Omar,cyrusomar,0.0,openalex_author_id,GREEN,automatic_openalex_id
davidvanhorn|PLDI|2023,PLDI,2023,David Van Horn,davidvanhorn,0.0,openalex_author_id,YELLOW,automatic_openalex_id
dimitrismitropoulos|PLDI|2023,PLDI,2023,Dimitris Mitropoulos,dimitrismitropoulos,0.0,openalex_author_id,YELLOW,automatic_openalex_id
francoisgauthier|PLDI|2023,PLDI,2023,François Gauthier,francoisgauthier,0.0,openalex_author_id,YELLOW,automatic_openalex_id
freekverbeek|PLDI|2023,PLDI,2023,Freek Verbeek,freekverbeek,0.0,openalex_author_id,GREEN,automatic_openalex_id
irenefinocchi|PLDI|2023,PLDI,2023,Irene Finocchi,irenefinocchi,0.0,openalex_author_id,GREEN,automatic_openalex_id
jasonansel|PLDI|2023,PLDI,2023,Jason Ansel,jasonansel,0.0,openalex_author_id,GREEN,automatic_openalex_id
jedidiahmcclurg|PLDI|2023,PLDI,2023,Jedidiah McClurg,jedidiahmcclurg,0.0,openalex_author_id,GREEN,automatic_openalex_id
jorgeaperez|PLDI|2023,PLDI,2023,Jorge A. Pérez,jorgeaperez,0.0,openalex_author_id,YELLOW,automatic_openalex_id
konstantinosmamouras1|PLDI|2023,PLDI,2023,Konstantinos Mamouras,konstantinosmamouras1,0.0,openalex_author_id,YELLOW,automatic_openalex_id
laurenpick|PLDI|2023,PLDI,2023,Lauren Pick,laurenpick,0.0,openalex_author_id,GREEN,automatic_openalex_id
matthiashauswirth|PLDI|2023,PLDI,2023,Matthias Hauswirth,matthiashauswirth,0.0,openalex_author_id,GREEN,automatic_openalex_id
natefoster|PLDI|2023,PLDI,2023,Nate Foster,natefoster,0.0,openalex_author_id,YELLOW,automatic_openalex_id
samtobinhochstadt|PLDI|2023,PLDI,2023,Sam Tobin-Hochstadt,samtobinhochstadt,0.0,openalex_author_id,YELLOW,automatic_openalex_id
thomasshull|PLDI|2023,PLDI,2023,Thomas Shull,thomasshull,0.0,openalex_author_id,YELLOW,automatic_openalex_id
walterbinder|PLDI|2023,PLDI,2023,Walter Binder,walterbinder,0.0,openalex_author_id,YELLOW,automatic_openalex_id
xulongtang|PLDI|2023,PLDI,2023,Xulong Tang,xulongtang,0.0,openalex_author_id,YELLOW,automatic_openalex_id
yanivdavid|PLDI|2023,PLDI,2023,Yaniv David,yanivdavid,0.0,openalex_author_id,YELLOW,automatic_openalex_id
yudavidliu|PLDI|2023,PLDI,2023,Yu David Liu,yudavidliu,0.0,openalex_author_id,GREEN,automatic_openalex_id
zhoulaifu|PLDI|2023,PLDI,2023,Zhoulai Fu,zhoulaifu,0.0,openalex_author_id,GREEN,automatic_openalex_id
adityavthakur|PLDI|2024,PLDI,2024,Aditya V. Thakur,adityavthakur,0.0,name_only_match,RED,name_only_sensitivity
cindyrubiogonzalez|PLDI|2024,PLDI,2024,Cindy Rubio-González,cindyrubiogonzalez,0.0,openalex_author_id,GREEN,automatic_openalex_id
gailkaiser|PLDI|2024,PLDI,2024,Gail Kaiser,gailkaiser,0.0,manual_accepted_name,RED,manual_accepted_cited_author_name
guilhermeottoni|PLDI|2024,PLDI,2024,Guilherme Ottoni,guilhermeottoni,0.0,openalex_author_id,YELLOW,automatic_openalex_id
